<startdataset>
smiles	HHLT	fit_test	train_validate	chemid	model_prediction	model_descriptors|intercept,[OX2H1+0]-[CX3H0](=[OX1H0+0])-[CX4H2]-[CX4H2]-[cX3H0;$(*-A)]1:[nX2H0+0;!$(*-a);!$(*~A)]:[cX3H0;$(*-a)]:[cX3H0;$(*-a)](:[oX2H0+0;!$(*-a);!$(*~A)]:1)-[cX3H0;$(*-a)]1:[cX3H1]:[cX3H1]:[cX3H1]:[cX3H1]:[cX3H1]:1,[cX3H1]:[cX3H1]:[cX3H0;$(*-A)](:[cX3H1]:[cX3H1])-[CX4H1]-[CX3H0](=[OX1H0+0])-[NX3H1+0]-[CX4H1]1-[CX3H0](=[OX1H0+0])-[NX3H0+0]2-[CX4H1]-1-[SX2H0]-[CX4H2]-[CX3H0]=[CX3H0]-2-[CX3H0](=[OX1H0+0])-[OX2H1+0],[OX1H0+0]=[CX3H0]-[cX3H0;$(*-A)]1:[cX3H1]:[cX3H1]:[cX3H0;$(*-A)](:[cX3H1]:[cX3H1]:1)-[ClX1H0],[OX2H0+0]-[NX3H0+0](=[OX1H0+0])=[OX1H0+0],[NX3H0+0]-[CX4H2]-[CX4H2]-[ClX1H0],[cX3H0;$(*-A)]:[cX3H1]:[cX3H0;$(*-A)](-[ClX1H0]):[cX3H0;$(*-a)]:[cX3H1],[cX3H1]:[cX3H1]:[cX3H0;$(*-A)](-[FX1H0]):[cX3H1]:[cX3H1],[cX3H1]:[cX3H1]:[cX3H0;!$(*-a);!$(*~A)]:[cX3H0;!$(*-a);!$(*~A)](:[cX3H1]):[nX3H1+0],[cX3H0;$(*-A)]-[CX4H1]-[cX3H0;$(*-A)],[CX4H2]-[CX4H2]-[CX4H1]-[CX4H2]-[CX4H2]-[NX3H0+0],[CX4H2]-[CX4H1](-[OX2H0+0])-[nX3H0+0;$(*-A)],[CX4H0]-[CX4H1]-[NX3H0+0]-[CX3H0]=[OX1H0+0],[cX3H1]:[cX3H0;!$(*-a);!$(*~A)]:[nX2H0+0;!$(*-a);!$(*~A)],[CX4H2]-[CX4H2]-[NX3H0+0]-[cX3H0;$(*-A)]:[cX3H1]:[cX3H1],[CX4H2]-[CX4H2]-[CX4H2]-[CX4H2]-[CX3H0]=[OX1H0+0],[cX3H1]:[cX3H0;$(*-A)](:[cX3H1])-[SX4H0](=[OX1H0+0])=[OX1H0+0],[OX2H0+0]-[CX4H1]-[OX2H0+0],[CX4H2]-[cX3H0;$(*-A)]:[cX3H1]:[cX3H0;$(*-A)]:[cX3H0;$(*-A)]:[cX3H1],[CX4H2]-[CX4H1](-[CX4H2])-[NX3H0+0],[NX3H1+0]-[cX3H0;$(*-A)]:[cX3H1]:[cX3H1],[CX4H2]-[CX4H1](-[CX4H3])-[CX4H3],[NX3H0+0]-[CX4H2]-[cX3H0;$(*-A)]:[cX3H1]:[cX3H1],[cX3H0;$(*-A)]-[CX3H0](=[CX3H0])-[cX3H0;$(*-A)]:[cX3H1],[cX3H1]:[cX3H0;$(*-A)]:[cX3H1]:[nX2H0+0;!$(*-a);!$(*~A)],[NX3H1+0]-[CX3H0](=[OX1H0+0])-[cX3H0;$(*-A)]:[cX3H1]:[cX3H0;$(*-A)],[CX4H3]-[CX4H0](-[CX4H3])-[CX4H3],[CX4H2]-[CX4H2]-[NX3H0+0]-[CX4H1]-[cX3H0;$(*-A)]:[cX3H1],[CX4H2]-[CX4H1]-[cX3H0;$(*-A)](:[cX3H1]):[cX3H1]:[cX3H1]:[cX3H1],[CX4H1]-[CX4H1]-[cX3H0;$(*-A)]:[cX3H1]:[cX3H1],[BrX1H0]-[cX3H0;$(*-A)]:[cX3H1],[cX3H0;$(*-A)]-[OX2H0+0]-[cX3H0;$(*-A)]:[cX3H0;$(*-A)]:[cX3H1]:[cX3H0;$(*-A)],[CX4H1]-[CX4H1]-[CX4H2]-[CX4H1]-[CX3H0]=[OX1H0+0],[ClX1H0]-[cX3H0;$(*-A)]:[cX3H0;$(*-A)](-[ClX1H0]):[cX3H1]:[cX3H0;$(*-A)],[cX3H1]:[cX3H1]:[cX3H0;$(*-A)]:[cX3H0;$(*-A)](-[NX3H0+0]):[cX3H1],[cX3H0;$(*-A)]:[cX3H0;$(*-A)](-[CX3H0]=[OX1H0+0]):[cX3H1]:[cX3H1],[CX4H2]-[CX4H2]-[cX3H0;$(*-A)]:[cX3H0;$(*-A)]:[cX3H1]:[cX3H1]:[cX3H1],[cX3H0;$(*-A)]:[cX3H0;$(*-a)]-[cX3H0;$(*-a)]:[cX3H1]:[cX3H0;$(*-A)]:[cX3H0;$(*-A)]:[cX3H1],[cX3H0;$(*-A)]:[cX3H0;$(*-A)]:[cX3H1]:[cX3H0;$(*-a)](:[cX3H1])-[cX3H0;$(*-a)]:[cX3H1],[ClX1H0]-[cX3H0;$(*-A)]:[cX3H0;$(*-A)](-[ClX1H0]):[cX3H0;$(*-A)](-[ClX1H0]):[cX3H1],[cX3H0;$(*-A)]:[cX3H1]:[cX3H0;$(*-a)]-[cX3H0;$(*-a)]:[cX3H1]:[cX3H1]:[cX3H0;$(*-A)]:[cX3H1],[cX3H0;$(*-A)]:[cX3H1]:[cX3H1]:[cX3H1]:[cX3H0;$(*-A)],[CX4H2]-[CX4H2]-[CX3H0](=[OX1H0+0])-[NX3H1+0],[CX4H2]-[OX2H0+0]-[cX3H0;$(*-A)]:[cX3H1]:[cX3H0;$(*-A)],[cX3H1]:[cX3H0;$(*-A)]-[NX3H0+0](=[OX1H0+0])=[OX1H0+0],[CX4H1]-[OX2H0+0]-[CX3H0]=[OX1H0+0],[CX4H2]-[CX4H1]-[CX3H0](=[OX1H0+0])-[NX3H0+0]-[CX4H2],[OX2H1+0]-[CX4H1]-[CX3H1]=[CX3H1],[CX4H2]-[cX3H0;$(*-A)]:[cX3H1]:[cX3H1]:[cX3H0;$(*-A)](:[cX3H1])-[OX2H0+0]-[CX4H2],[CX4H0]-[cX3H0;$(*-A)]1:[cX3H1]:[cX3H1]:[cX3H0;$(*-A)]:[cX3H1]:[cX3H1]:1,[CX4H3]-[cX3H0;$(*-A)]:[cX3H1]:[cX3H0;$(*-A)],[CX4H0]-[cX3H0;$(*-A)]:[cX3H1]:[cX3H0;$(*-A)]:[cX3H0;$(*-A)],[CX4H0]-[CX4H0]-[CX4H1]-[CX4H2],[CX4H1]-[CX4H1]-[CX4H1]-[CX4H0](-[CX4H2])-[CX4H3],[CX4H0]-[CX4H2]-[CX4H2]-[CX4H1](-[CX4H0])-[CX4H1]-[CX4H2],[OX1H0+0]=[CX3H0]-[CX4H0]-[CX3H0](=[OX1H0+0])-[NX3H1+0],[cX3H0;!$(*-a);!$(*~A)],[ax3+0;$(*-a)],[CX4H1],[OX2H1+0],[CX4H0],[cX3H0;$(*-A)],[FX1H0],[ClX1H0]	CSS	leverage	value_similarity
Clc1cc2Oc3c(Oc2cc1Cl)c(Cl)c(c(c3Cl)Cl)Cl	4.93373	1	train	39227286	4.43178297042	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0	0.353190339333	0.179840098195	0.272536
Clc1cc(cc(c1Cl)Cl)c1cc(Cl)c(c(c1Cl)Cl)Cl	5.39298	1	train	39635319	5.48135162466	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0	0.234601145776	0.227487651776	0.84682
Clc1cc(Cl)c(c(c1)c1c(Cl)cc(c(c1Cl)Cl)Cl)Cl	4.6372	1	train	40186707	4.60751723451	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0	0.264971606693	0.0750135987472	0.948265
Clc1cc(Cl)c(c(c1Cl)Cl)c1c(Cl)c(Cl)cc(c1Cl)Cl	4.88024	1	train	40186718	5.26787795397	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0	0.364983694698	0.163035565932	0.396791
Clc1cc2Oc3c(Oc2cc1Cl)cc(c(c3Cl)Cl)Cl	4.87656	1	train	40321764	4.8235855323	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0	0.341125676857	0.359503367564	0.90781
Clc1cc(ccc1Cl)c1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl	5.13988	1	train	41411647	4.21839541005	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0	0.469281962909	0.163734200384	0.043974
Clc1cc(Cl)c(cc1c1cccc(c1Cl)Cl)Cl	3.78333	1	train	41464511	3.7666660895	1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0	0.431370223352	0.0480961527213	0.970942
Clc1cc(Cl)c(c(c1c1cc(Cl)c(c(c1Cl)Cl)Cl)Cl)Cl	5.00518	1	train	42740501	5.39555649987	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0	0.290603457347	0.0779991168276	0.393464
Clc1cc(Cl)c(c(c1)c1cc(Cl)c(cc1Cl)Cl)Cl	5.36836	1	train	51908168	4.42702680897	1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0	0.55076369891	0.0822358222365	0.039616
Clc1ccc(c(c1)c1cc(Cl)cc(c1Cl)Cl)Cl	3.60724	1	train	52663613	2.99480006464	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0	0.588017093407	0.0325225066047	0.180643
Clc1ccc(c(c1)c1c(Cl)c(Cl)cc(c1Cl)Cl)Cl	3.52806	1	train	52663635	3.6551607841	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0	0.66687964141	0.0899239920329	0.781136
Clc1cc(Cl)c(cc1c1c(Cl)cc(c(c1Cl)Cl)Cl)Cl	4.74194	1	train	52663691	5.57729599018	1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0	0.51424469284	0.147045186262	0.06784
Clc1c(Cl)c(Cl)c(c(c1Cl)Cl)c1c(Cl)ccc(c1Cl)Cl	3.57921	1	train	52663737	4.31861348285	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0	0.423079793578	0.0712115318674	0.106026
Clc1c(Cl)cc(c(c1Cl)Cl)c1c(Cl)c(Cl)cc(c1Cl)Cl	6.30621	1	train	52663759	5.10356076892	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0	0.437334204123	0.0776518820693	0.008565
Clc1cc(Cl)c(cc1c1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl)Cl	5.4823	1	train	52663760	5.45270942356	1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0	0.49657057033	0.112250054484	0.948425
Clc1ccc(c(c1Cl)Cl)c1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl	5.13988	1	train	52663782	4.77492639884	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0	0.347800573525	0.0515381417137	0.424999
Clc1cccc(c1Cl)c1c(Cl)c(Cl)cc(c1Cl)Cl	3.4823	1	train	52704708	3.6551607841	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0	0.673703338312	0.0899239920329	0.705528
Clc1ccc(c(c1)c1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl)Cl	3.52806	1	train	52712057	3.82256994843	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0	0.335862078794	0.054521329086	0.519711
ClC(C(c1ccccc1Cl)c1ccc(cc1)Cl)Cl	3.32715	1	train	53190	3.01593561632	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0	0.379777105831	0.30530144856	0.496311
CCOC(=O)C=C(C=CC=C(C=Cc1c(C)cc(c(c1C)C)OC)C)C	3.45939	1	train	54350480	1.32162768872	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0	0.32347965792	0.11593961367	3e-06
Brc1ccc(c(c1)Br)Oc1ccc(cc1Br)Br	4.14045	1	train	5436431	3.67118479673	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0	0.345663046506	0.212837382463	0.304986
Clc1cc2oc3c(c2c(c1Cl)Cl)c(Cl)c(c(c3Cl)Cl)Cl	4.60526	1	train	55673897	4.67602388173	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0	0.443595202902	0.0696448469579	0.877067
Clc1cc2c(cc1Cl)oc1c2cc(Cl)c(c1Cl)Cl	4.70759	1	train	57117314	3.6839368129	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0	0.586837752945	0.0591709155621	0.025242
Clc1cc2c(cc1Cl)oc1c2c(Cl)c(c(c1)Cl)Cl	4.02616	1	train	57117416	3.6839368129	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0	0.439527462704	0.0591709155621	0.454406
Clc1cc(Cl)c(c(c1)Cl)c1ccc(c(c1Cl)Cl)Cl	3.88024	1	train	59291644	3.78283933	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0	0.528930610103	0.0329641866996	0.831393
Clc1cc(Cl)c(c(c1)c1cccc(c1Cl)Cl)Cl	3.78333	1	train	60145202	2.99480006464	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0	0.634238289994	0.0325225066047	0.084761
Clc1cc(Cl)c(c(c1)Cl)c1cc(Cl)c(cc1Cl)Cl	4.4823	1	train	60145224	4.46062235473	1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0	0.560637627052	0.109588152872	0.962205
Brc1ccc(c(c1)Br)Oc1cc(Br)c(cc1Br)Br	4.10379	1	train	60348609	3.73173234567	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0	0.340726951634	0.211990809545	0.416042
ClC1=C(Cl)C2(C(C1(Cl)C1C2C2CC1C1C2O1)(Cl)Cl)Cl	3.94724	1	train	60571	4.52920328212	1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,6.0	0.406300524358	0.150561912173	0.203318
Clc1ccc(c(c1)Cl)c1cc(Cl)c(c(c1)Cl)Cl	4.59297	1	train	65510443	5.17150955758	1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0	0.233989949311	0.144655972426	0.205989
